module,display_path,canonical_path,origin_path,kind,declaration_id,stability,since,is_const,is_unsafe,is_async,abi,source_file,source_line,alias_approximate
alloc::collections,alloc::collections::BTreeMap::lower_bound_mut,alloc::collections::BTreeMap::lower_bound_mut,alloc::collections::btree::map::BTreeMap::lower_bound_mut,inherent_method,alloc:1502,unstable,,False,False,False,Rust,alloc/src/collections/btree/map.rs,2946,False
alloc::collections,alloc::collections::BTreeMap::merge,alloc::collections::BTreeMap::merge,alloc::collections::btree::map::BTreeMap::merge,inherent_method,alloc:1475,unstable,,False,False,False,Rust,alloc/src/collections/btree/map.rs,1291,False
alloc::collections,alloc::collections::BTreeMap::new,alloc::collections::BTreeMap::new,alloc::collections::btree::map::BTreeMap::new,inherent_method,alloc:1455,stable,1.0.0,True,False,False,Rust,alloc/src/collections/btree/map.rs,651,False
alloc::collections,alloc::collections::BTreeMap::new_in,alloc::collections::BTreeMap::new_in,alloc::collections::btree::map::BTreeMap::new_in,inherent_method,alloc:1458,unstable,,True,False,False,Rust,alloc/src/collections/btree/map.rs,695,False
alloc::collections,alloc::collections::BTreeMap::pop_first,alloc::collections::BTreeMap::pop_first,alloc::collections::btree::map::BTreeMap::pop_first,inherent_method,alloc:1464,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,872,False
alloc::collections,alloc::collections::BTreeMap::pop_last,alloc::collections::BTreeMap::pop_last,alloc::collections::btree::map::BTreeMap::pop_last,inherent_method,alloc:1467,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,955,False
alloc::collections,alloc::collections::BTreeMap::range,alloc::collections::BTreeMap::range,alloc::collections::btree::map::BTreeMap::range,inherent_method,alloc:1476,stable,1.17.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1429,False
alloc::collections,alloc::collections::BTreeMap::range_mut,alloc::collections::BTreeMap::range_mut,alloc::collections::btree::map::BTreeMap::range_mut,inherent_method,alloc:1479,stable,1.17.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1469,False
alloc::collections,alloc::collections::BTreeMap::remove,alloc::collections::BTreeMap::remove,alloc::collections::btree::map::BTreeMap::remove,inherent_method,alloc:1471,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1129,False
alloc::collections,alloc::collections::BTreeMap::remove_entry,alloc::collections::BTreeMap::remove_entry,alloc::collections::btree::map::BTreeMap::remove_entry,inherent_method,alloc:1472,stable,1.45.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1154,False
alloc::collections,alloc::collections::BTreeMap::retain,alloc::collections::BTreeMap::retain,alloc::collections::btree::map::BTreeMap::retain,inherent_method,alloc:1473,stable,1.53.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1192,False
alloc::collections,alloc::collections::BTreeMap::split_off,alloc::collections::BTreeMap::split_off,alloc::collections::btree::map::BTreeMap::split_off,inherent_method,alloc:1481,stable,1.11.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,1561,False
alloc::collections,alloc::collections::BTreeMap::try_insert,alloc::collections::BTreeMap::try_insert,alloc::collections::btree::map::BTreeMap::try_insert,inherent_method,alloc:1424,unstable,,False,False,False,Rust,alloc/src/collections/btree/map.rs,1081,False
alloc::collections,alloc::collections::BTreeMap::upper_bound,alloc::collections::BTreeMap::upper_bound,alloc::collections::btree::map::BTreeMap::upper_bound,inherent_method,alloc:1503,unstable,,False,False,False,Rust,alloc/src/collections/btree/map.rs,3016,False
alloc::collections,alloc::collections::BTreeMap::upper_bound_mut,alloc::collections::BTreeMap::upper_bound_mut,alloc::collections::btree::map::BTreeMap::upper_bound_mut,inherent_method,alloc:1504,unstable,,False,False,False,Rust,alloc/src/collections/btree/map.rs,3069,False
alloc::collections,alloc::collections::BTreeMap::values,alloc::collections::BTreeMap::values,alloc::collections::btree::map::BTreeMap::values,inherent_method,alloc:1453,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,2778,False
alloc::collections,alloc::collections::BTreeMap::values_mut,alloc::collections::BTreeMap::values_mut,alloc::collections::btree::map::BTreeMap::values_mut,inherent_method,alloc:1494,stable,1.10.0,False,False,False,Rust,alloc/src/collections/btree/map.rs,2802,False
alloc::collections,alloc::collections::BTreeSet::append,alloc::collections::BTreeSet::append,alloc::collections::btree::set::BTreeSet::append,inherent_method,alloc:2165,stable,1.11.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1139,False
alloc::collections,alloc::collections::BTreeSet::clear,alloc::collections::BTreeSet::clear,alloc::collections::btree::set::BTreeSet::clear,inherent_method,alloc:2148,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,583,False
alloc::collections,alloc::collections::BTreeSet::contains,alloc::collections::BTreeSet::contains,alloc::collections::btree::set::BTreeSet::contains,inherent_method,alloc:2149,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,606,False
alloc::collections,alloc::collections::BTreeSet::difference,alloc::collections::BTreeSet::difference,alloc::collections::btree::set::BTreeSet::difference,inherent_method,alloc:2140,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,428,False
alloc::collections,alloc::collections::BTreeSet::entry,alloc::collections::BTreeSet::entry,alloc::collections::btree::set::BTreeSet::entry,inherent_method,alloc:2064,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,1024,False
alloc::collections,alloc::collections::BTreeSet::extract_if,alloc::collections::BTreeSet::extract_if,alloc::collections::btree::set::BTreeSet::extract_if,inherent_method,alloc:2167,stable,1.91.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1218,False
alloc::collections,alloc::collections::BTreeSet::first,alloc::collections::BTreeSet::first,alloc::collections::btree::set::BTreeSet::first,inherent_method,alloc:2154,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,792,False
alloc::collections,alloc::collections::BTreeSet::get,alloc::collections::BTreeSet::get,alloc::collections::btree::set::BTreeSet::get,inherent_method,alloc:2150,stable,1.9.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,631,False
alloc::collections,alloc::collections::BTreeSet::get_or_insert,alloc::collections::BTreeSet::get_or_insert,alloc::collections::btree::set::BTreeSet::get_or_insert,inherent_method,alloc:2160,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,949,False
alloc::collections,alloc::collections::BTreeSet::get_or_insert_with,alloc::collections::BTreeSet::get_or_insert_with,alloc::collections::btree::set::BTreeSet::get_or_insert_with,inherent_method,alloc:2161,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,978,False
alloc::collections,alloc::collections::BTreeSet::insert,alloc::collections::BTreeSet::insert,alloc::collections::btree::set::BTreeSet::insert,inherent_method,alloc:2158,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,900,False
alloc::collections,alloc::collections::BTreeSet::intersection,alloc::collections::BTreeSet::intersection,alloc::collections::btree::set::BTreeSet::intersection,inherent_method,alloc:2144,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,516,False
alloc::collections,alloc::collections::BTreeSet::is_disjoint,alloc::collections::BTreeSet::is_disjoint,alloc::collections::btree::set::BTreeSet::is_disjoint,inherent_method,alloc:2151,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,658,False
alloc::collections,alloc::collections::BTreeSet::is_empty,alloc::collections::BTreeSet::is_empty,alloc::collections::btree::set::BTreeSet::is_empty,inherent_method,alloc:2171,stable,1.0.0,True,False,False,Rust,alloc/src/collections/btree/set.rs,1292,False
alloc::collections,alloc::collections::BTreeSet::is_subset,alloc::collections::BTreeSet::is_subset,alloc::collections::btree::set::BTreeSet::is_subset,inherent_method,alloc:2152,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,684,False
alloc::collections,alloc::collections::BTreeSet::is_superset,alloc::collections::BTreeSet::is_superset,alloc::collections::btree::set::BTreeSet::is_superset,inherent_method,alloc:2153,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,765,False
alloc::collections,alloc::collections::BTreeSet::iter,alloc::collections::BTreeSet::iter,alloc::collections::btree::set::BTreeSet::iter,inherent_method,alloc:2133,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1245,False
alloc::collections,alloc::collections::BTreeSet::last,alloc::collections::BTreeSet::last,alloc::collections::btree::set::BTreeSet::last,inherent_method,alloc:2155,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,819,False
alloc::collections,alloc::collections::BTreeSet::len,alloc::collections::BTreeSet::len,alloc::collections::btree::set::BTreeSet::len,inherent_method,alloc:2170,stable,1.0.0,True,False,False,Rust,alloc/src/collections/btree/set.rs,1269,False
alloc::collections,alloc::collections::BTreeSet::lower_bound,alloc::collections::BTreeSet::lower_bound,alloc::collections::btree::set::BTreeSet::lower_bound,inherent_method,alloc:2173,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,1331,False
alloc::collections,alloc::collections::BTreeSet::lower_bound_mut,alloc::collections::BTreeSet::lower_bound_mut,alloc::collections::btree::set::BTreeSet::lower_bound_mut,inherent_method,alloc:2175,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,1374,False
alloc::collections,alloc::collections::BTreeSet::new,alloc::collections::BTreeSet::new,alloc::collections::btree::set::BTreeSet::new,inherent_method,alloc:2135,stable,1.0.0,True,False,False,Rust,alloc/src/collections/btree/set.rs,344,False
alloc::collections,alloc::collections::BTreeSet::new_in,alloc::collections::BTreeSet::new_in,alloc::collections::btree::set::BTreeSet::new_in,inherent_method,alloc:2137,unstable,,True,False,False,Rust,alloc/src/collections/btree/set.rs,366,False
alloc::collections,alloc::collections::BTreeSet::pop_first,alloc::collections::BTreeSet::pop_first,alloc::collections::btree::set::BTreeSet::pop_first,inherent_method,alloc:2156,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,843,False
alloc::collections,alloc::collections::BTreeSet::pop_last,alloc::collections::BTreeSet::pop_last,alloc::collections::btree::set::BTreeSet::pop_last,inherent_method,alloc:2157,stable,1.66.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,867,False
alloc::collections,alloc::collections::BTreeSet::range,alloc::collections::BTreeSet::range,alloc::collections::btree::set::BTreeSet::range,inherent_method,alloc:2138,stable,1.17.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,398,False
alloc::collections,alloc::collections::BTreeSet::remove,alloc::collections::BTreeSet::remove,alloc::collections::btree::set::BTreeSet::remove,inherent_method,alloc:2162,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1053,False
alloc::collections,alloc::collections::BTreeSet::replace,alloc::collections::BTreeSet::replace,alloc::collections::btree::set::BTreeSet::replace,inherent_method,alloc:2159,stable,1.9.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,924,False
alloc::collections,alloc::collections::BTreeSet::retain,alloc::collections::BTreeSet::retain,alloc::collections::btree::set::BTreeSet::retain,inherent_method,alloc:2164,stable,1.53.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1102,False
alloc::collections,alloc::collections::BTreeSet::split_off,alloc::collections::BTreeSet::split_off,alloc::collections::btree::set::BTreeSet::split_off,inherent_method,alloc:2166,stable,1.11.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1177,False
alloc::collections,alloc::collections::BTreeSet::symmetric_difference,alloc::collections::BTreeSet::symmetric_difference,alloc::collections::btree::set::BTreeSet::symmetric_difference,inherent_method,alloc:2142,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,485,False
alloc::collections,alloc::collections::BTreeSet::take,alloc::collections::BTreeSet::take,alloc::collections::btree::set::BTreeSet::take,inherent_method,alloc:2163,stable,1.9.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,1078,False
alloc::collections,alloc::collections::BTreeSet::union,alloc::collections::BTreeSet::union,alloc::collections::btree::set::BTreeSet::union,inherent_method,alloc:2146,stable,1.0.0,False,False,False,Rust,alloc/src/collections/btree/set.rs,563,False
alloc::collections,alloc::collections::BTreeSet::upper_bound,alloc::collections::BTreeSet::upper_bound,alloc::collections::btree::set::BTreeSet::upper_bound,inherent_method,alloc:2176,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,1417,False
alloc::collections,alloc::collections::BTreeSet::upper_bound_mut,alloc::collections::BTreeSet::upper_bound_mut,alloc::collections::btree::set::BTreeSet::upper_bound_mut,inherent_method,alloc:2177,unstable,,False,False,False,Rust,alloc/src/collections/btree/set.rs,1460,False
alloc::collections,alloc::collections::BinaryHeap::allocator,alloc::collections::BinaryHeap::allocator,alloc::collections::binary_heap::BinaryHeap::allocator,inherent_method,alloc:1083,unstable,,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1424,False
alloc::collections,alloc::collections::BinaryHeap::append,alloc::collections::BinaryHeap::append,alloc::collections::binary_heap::BinaryHeap::append,inherent_method,alloc:1062,stable,1.11.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,999,False
alloc::collections,alloc::collections::BinaryHeap::as_mut_slice,alloc::collections::BinaryHeap::as_mut_slice,alloc::collections::binary_heap::BinaryHeap::as_mut_slice,inherent_method,alloc:1081,unstable,,False,True,False,Rust,alloc/src/collections/binary_heap/mod.rs,1394,False
alloc::collections,alloc::collections::BinaryHeap::as_slice,alloc::collections::BinaryHeap::as_slice,alloc::collections::binary_heap::BinaryHeap::as_slice,inherent_method,alloc:1080,stable,1.80.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1363,False
alloc::collections,alloc::collections::BinaryHeap::capacity,alloc::collections::BinaryHeap::capacity,alloc::collections::binary_heap::BinaryHeap::capacity,inherent_method,alloc:1071,stable,1.0.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1165,False
alloc::collections,alloc::collections::BinaryHeap::clear,alloc::collections::BinaryHeap::clear,alloc::collections::binary_heap::BinaryHeap::clear,inherent_method,alloc:1088,stable,1.0.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1517,False
alloc::collections,alloc::collections::BinaryHeap::drain,alloc::collections::BinaryHeap::drain,alloc::collections::binary_heap::BinaryHeap::drain,inherent_method,alloc:1086,stable,1.6.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1496,False
alloc::collections,alloc::collections::BinaryHeap::drain_sorted,alloc::collections::BinaryHeap::drain_sorted,alloc::collections::binary_heap::BinaryHeap::drain_sorted,inherent_method,alloc:1063,unstable,,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1038,False
alloc::collections,alloc::collections::BinaryHeap::from_raw_vec,alloc::collections::BinaryHeap::from_raw_vec,alloc::collections::binary_heap::BinaryHeap::from_raw_vec,inherent_method,alloc:1056,unstable,,False,True,False,Rust,alloc/src/collections/binary_heap/mod.rs,615,False
alloc::collections,alloc::collections::BinaryHeap::into_iter_sorted,alloc::collections::BinaryHeap::into_iter_sorted,alloc::collections::binary_heap::BinaryHeap::into_iter_sorted,inherent_method,alloc:1069,unstable,,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1120,False
alloc::collections,alloc::collections::BinaryHeap::into_sorted_vec,alloc::collections::BinaryHeap::into_sorted_vec,alloc::collections::binary_heap::BinaryHeap::into_sorted_vec,inherent_method,alloc:1061,stable,1.5.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,774,False
alloc::collections,alloc::collections::BinaryHeap::into_vec,alloc::collections::BinaryHeap::into_vec,alloc::collections::binary_heap::BinaryHeap::into_vec,inherent_method,alloc:1082,stable,1.5.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1417,False
alloc::collections,alloc::collections::BinaryHeap::is_empty,alloc::collections::BinaryHeap::is_empty,alloc::collections::binary_heap::BinaryHeap::is_empty,inherent_method,alloc:1085,stable,1.0.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1467,False
alloc::collections,alloc::collections::BinaryHeap::iter,alloc::collections::BinaryHeap::iter,alloc::collections::binary_heap::BinaryHeap::iter,inherent_method,alloc:1067,stable,1.0.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1100,False
alloc::collections,alloc::collections::BinaryHeap::len,alloc::collections::BinaryHeap::len,alloc::collections::binary_heap::BinaryHeap::len,inherent_method,alloc:1084,stable,1.0.0,False,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,1443,False
alloc::collections,alloc::collections::BinaryHeap::new,alloc::collections::BinaryHeap::new,alloc::collections::binary_heap::BinaryHeap::new,inherent_method,alloc:1051,stable,1.0.0,True,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,514,False
alloc::collections,alloc::collections::BinaryHeap::new_in,alloc::collections::BinaryHeap::new_in,alloc::collections::binary_heap::BinaryHeap::new_in,inherent_method,alloc:1054,unstable,,True,False,False,Rust,alloc/src/collections/binary_heap/mod.rs,557,False
